Iestādes nosaukums;Veids;Tips;Dibinātājs;Likvidēta;Akreditēta;Reģistrācijas numurs;Pakļautība;Atrašanās vieta
"Malienas pirmsskolas izglītības iestāde ""Mazputniņš""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Alūksnes novada pašvaldība";"Nē";"Nē";"4401903405";"Pašvaldība ";"ALŪKSNES NOVADS"
"Privātā pirmsskolas izglītības iestāde ""Pie Maijiņas+""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Sabiedrība ar ierobežotu atbildību ""Pie Maijiņas+""";"Nē";"Nē";"4301803422";"Juridiska vai fiziska persona";"-Nav norādīts-"
"Tukuma novada pirmsskolas izglītības iestāde ""Zemīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Tukuma novada pašvaldība";"Nē";"Nē";"4101903685";"Pašvaldība ";"-Nav norādīts-"
"Pirmsskolas izglītības iestāde ""Zīļuks""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Mārupes novada pašvaldība";"Nē";"Nē";"4301903456";"Pašvaldība ";"-Nav norādīts-"
"Privātā pirmsskolas izglītības iestāde ""Perspektīva""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"SIA ""RĪTAUSMA-V""";"Nē";"Nē";"3601803459";"Juridiska vai fiziska persona";"-Nav norādīts-"
"Līvu pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Cēsu novada pašvaldība";"Nē";"Nē";"4401903333";"Pašvaldība ";"CĒSU NOVADS"
"Liepājas pirmsskolas izglītības iestāde ""Liedags""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Liepājas Centrālā administrācija";"Nē";"Nē";"3001903633";"Pašvaldība ";"-Nav norādīts-"
"Mežvidu pagasta pirmsskolas izglītības iestāde ""Saulīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Ludzas novada pašvaldība";"Nē";"Nē";"4201903638";"Pašvaldība ";"-Nav norādīts-"
"Olaines pirmsskolas izglītības iestāde ""Čiekuriņš""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Olaines novada pašvaldība";"Nē";"Nē";"4301903644";"Pašvaldība ";"-Nav norādīts-"
"Privātā pirmsskolas izglītības iestāde """"Insait""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"SIA ""Insait centrs""";"Nē";"Nē";"3401803670";"Juridiska vai fiziska persona";"RĪGA"
"Virbu pirmsskolas izglītības iestāde ""Zīļuks""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Talsu novada pašvaldība";"Nē";"Nē";"4101903674";"Pašvaldība ";"TALSU NOVADS"
"Liepājas pirmsskolas izglītības iestāde ""Brīnumzeme""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Liepājas Centrālā administrācija";"Nē";"Nē";"3001903679";"Pašvaldība ";"-Nav norādīts-"
"Liepājas pirmsskolas izglītības iestāde ""Prātnieks""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Liepājas Centrālā administrācija";"Nē";"Nē";"3001903428";"Pašvaldība ";"LIEPĀJA"
"Rīgas pirmsskolas izglītības iestāde ""Dzīpariņš""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3901903534";"Pašvaldība ";"-Nav norādīts-"
"Privātā pirmsskolas izglītības iestāde ""MAXVEL""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Privātskola ""MAXVEL"" SIA";"Nē";"Nē";"3601803500";"Juridiska vai fiziska persona";"-Nav norādīts-"
"Jelgavas valstspilsētas pašvaldības pirmsskolas izglītības iestāde ""Alnītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Jelgavas valstspilsētas pašvaldība";"Nē";"Nē";"2801903612";"Pašvaldība ";"-Nav norādīts-"
"Privātā pirmsskolas izglītības iestāde ""Rotaļdārzs""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"SIA ""Rotaļdārzs""";"Nē";"Nē";"3701803648";"Juridiska vai fiziska persona";"-Nav norādīts-"
"Privātā pirmsskolas izglītības iestāde ""Bitīte Maija""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"SIA ""SKAII""";"Nē";"Nē";"4401803635";"Juridiska vai fiziska persona";"MADONAS NOVADS"
"Privātā pirmsskolas izglītības iestāde ""Mūsu nākotne""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Sabiedrība ar ierobežotu atbildību ""MŪSU NĀKOTNE""";"Nē";"Nē";"3801803637";"Juridiska vai fiziska persona";"-Nav norādīts-"
"Privātā pirmsskolas izglītības iestāde ""Brīnumzeme""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"SIA ""Brīnumkids""";"Nē";"Nē";"4101803645";"Juridiska vai fiziska persona";"-Nav norādīts-"
"Rīgas pirmsskolas izglītības iestāde ""Auseklītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3701903689";"Pašvaldība ";"RĪGA"
"Privātā pirmsskolas izglītības iestāde ""NOVA""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Sabiedrība ar ierobežotu atbildību ""Novakids""";"Nē";"Nē";"3901803615";"Juridiska vai fiziska persona";"-Nav norādīts-"
"Privātā pirmsskolas izglītības iestāde ""Montessori bērnudārzs ""SmartChild""""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"SIA ""SmartChild""";"Nē";"Nē";"3601803620";"Juridiska vai fiziska persona";"RĪGA"
"Pirmsskolas izglītības iestāde ""Vīnodziņas""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Sabiedrība ar ierobežotu atbildību ""VK & M""";"Nē";"Nē";"3801803624";"Juridiska vai fiziska persona";"-Nav norādīts-"
"Privātā pirmsskolas izglītības iestāde ""Ziediņu dārzs""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Sabiedrība ar ierobežotu atbildību ""Ziediņu dārzs""";"Nē";"Nē";"4301803634";"Juridiska vai fiziska persona";"-Nav norādīts-"
"Privātās pirmsskolas izglītības iestāde ""Mežodziņas""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"SIA ""Eureka International""";"Nē";"Nē";"3901803677";"Juridiska vai fiziska persona";"RĪGA"
"Privātā pirmsskolas izglītības iestāde ""Stella""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"SIA Stellakinder";"Nē";"Nē";"3401803693";"Juridiska vai fiziska persona";"-Nav norādīts-"
